FID,MEAN_RR,MEDIAN_RR,SDRR,RMSSD,SDSD,SDRR_RMSSD,HR,VLF,VLF_PCT,LF,LF_PCT,LF_NU,HF,HF_PCT,HF_NU,TP,LF_HF,HF_LF,sampen,higuci,condition
10.42.0.211-10.42.0.1-14916-53-17,1018.775225,983.668755,257.850312,22.49352966,22.49275853,11.46331038,61.77282713,3999.308683,68.70244956,1801.509486,30.94737726,98.88114829,20.38428973,0.350173179,1.118851714,5821.202458,88.37734892,0.011315117,1.753226631,1.155830626,no stress
203.205.191.25-10.42.0.211-80-38755-6,980.4124148,1003.7014,104.3511226,14.93349221,14.93346972,6.987724045,62.01230024,1555.776339,63.98356687,869.5093949,35.75983971,99.2875657,6.239132904,0.256593424,0.712434301,2431.524867,139.36382,0.007175463,2.03611371,1.174325206,stress
10.42.0.151-10.42.0.1-10317-53-17,726.4235713,603.48525,323.0636469,10.70998694,10.67763373,30.1647097,91.53765814,3381.785731,88.05206466,431.6632699,11.23928161,94.06881849,27.21702308,0.708653731,5.931181507,3840.666024,15.86004717,0.063051515,0.708709046,1.145400195,stress
172.217.12.206-10.42.0.151-443-41753-6,818.3334629,817.61539,52.03382608,17.78292426,17.7829011,2.926055654,73.62092834,725.4453488,38.78969002,1108.493246,59.27132827,96.83226288,36.26286426,1.938981711,3.167737122,1870.201459,30.56827608,0.032713654,2.193187374,1.292287889,no stress
172.217.10.42-10.42.0.211-443-33075-6,745.4989148,748.43591,62.15593025,10.52697022,10.52682138,5.904446287,81.06406534,539.8578621,51.75121223,467.7584936,44.83970832,92.93437284,35.56280647,3.409079453,7.065627159,1043.179162,13.15302531,0.076028136,2.206438342,1.222501709,stress
10.42.0.42-106.39.169.66-36669-80-6,767.6355183,779.923065,86.37438219,13.30592616,13.30521208,6.491422027,79.25138038,1491.68323,64.71391433,787.3127698,34.15610642,96.79766336,26.04650198,1.12997925,3.20233664,2305.042502,30.2271979,0.033082789,2.068220764,1.185185856,no stress
10.42.0.211-52.84.40.108-55551-443-6,941.3795577,918.34326,164.1888056,14.67596927,14.67498295,11.18759535,65.69356017,4001.89758,84.76691257,711.8386721,15.07793872,98.98150189,7.324665021,0.155148708,1.018498113,4721.060917,97.1837852,0.010289782,2.167978006,1.096741514,no stress
172.217.10.225-10.42.0.211-443-59051-6,1014.962019,1010.5295,153.8408076,19.17439297,19.17389726,8.023242654,60.54170404,2578.127619,63.66561205,1464.911827,36.17528759,99.56212181,6.442740701,0.159100359,0.437878187,4049.482187,227.374016,0.00439804,2.187027248,1.13465195,stress
10.42.0.211-61.135.185.139-54597-80-6,856.8733315,857.6135,62.87233146,14.47845527,14.47845112,4.342475096,70.40217195,1412.213412,64.42785535,752.2598233,34.31952045,96.47863739,27.45664413,1.2526242,3.521362607,2191.92988,27.39809788,0.036498884,2.156245264,1.243817242,stress
202.77.129.150-10.42.0.211-80-47893-6,786.5730714,791.41408,68.57974601,12.29767572,12.29722754,5.576642903,76.8868504,1226.72869,60.68973581,772.2861202,38.20717733,97.19389608,22.2968231,1.103086864,2.806103918,2021.311633,34.63659897,0.028871195,2.141077571,1.172288404,stress
162.219.250.210-10.42.0.211-80-58677-6,975.5110594,981.23711,170.4223124,16.91830252,16.91824779,10.07325127,63.36298042,5527.164392,87.54579517,762.0389272,12.07007773,96.91568344,24.25169178,0.384127102,3.084316561,6313.455011,31.42209352,0.031824741,2.112393026,1.127773999,no stress
10.42.0.211-54.192.38.236-54565-443-6,685.7381826,682.01518,46.333877,9.294868523,9.294610039,4.984887832,87.89194166,467.4610983,46.41400634,512.9416576,50.92975102,95.0430281,26.75248709,2.656242647,4.956971898,1007.155243,19.1736064,0.052155029,2.049738965,1.174399612,stress
172.217.12.170-10.42.0.211-443-53888-6,1131.610516,1241.54935,378.2489372,19.54220021,19.54219971,19.35549391,64.81093843,7461.341532,88.92658867,895.7209115,10.67548037,96.40642848,33.38820044,0.397930956,3.59357152,8390.450644,26.82746898,0.037275227,1.906243084,1.087330173,stress
10.42.0.151-104.193.88.109-58873-80-6,758.3886884,765.54954,70.83923025,11.93151504,11.93136663,5.937152996,79.8544865,1160.01207,60.62747729,730.9207965,38.20122665,97.02509268,22.41092038,1.171296059,2.974907318,1913.343787,32.61449259,0.030661216,2.140487422,1.175785412,no stress
10.42.0.211-10.42.0.1-45402-53-17,946.0795489,951.72888,93.75317964,14.64702568,14.64683612,6.400833979,64.12088622,1431.66169,61.94109608,870.2309763,37.65069701,98.92743388,9.434999226,0.408206909,1.07256612,2311.327665,92.23434527,0.010841948,2.121309224,1.190498147,stress
10.42.0.151-118.123.114.134-43468-80-6,790.6568165,788.855855,50.52915345,11.94646737,11.94626885,4.229631396,76.19786673,581.178684,39.92462919,859.9027516,59.07184733,98.32955924,14.60818714,1.003523479,1.670440757,1455.689623,58.86443973,0.016988185,2.189272291,1.14111328,no stress
174.35.73.108-10.42.0.42-80-34972-6,842.1137476,847.895575,55.95951449,13.56582545,13.56582534,4.125035714,71.58955828,839.5823084,51.70875276,757.1282953,46.63052024,96.56101861,26.96481616,1.660727004,3.438981387,1623.67542,28.0783778,0.035614593,2.026268228,1.225987752,stress
172.217.3.106-10.42.0.211-443-40854-6,1184.379729,1296.67455,359.145052,16.25762179,16.24819353,22.09087262,57.13331218,4533.520133,88.74314277,541.5138664,10.60007256,94.16547037,33.55241242,0.65678467,5.834529628,5108.586411,16.13934222,0.061960394,1.998704048,1.076162625,no stress
10.42.0.211-107.22.224.100-40851-443-6,827.3190557,849.040875,110.2084823,17.18192014,17.18191598,6.41421223,73.97983139,1829.528528,59.6490494,1165.920962,38.01311432,94.20624235,71.70505188,2.337836288,5.79375765,3067.154542,16.25995563,0.061500783,2.051861851,1.225760087,stress
10.42.0.1-10.42.0.42-5351-55223-17,728.804849,720.31791,73.22842613,9.813956184,9.813521378,7.461662224,83.0774682,2086.498953,83.79166692,371.1120862,14.90348235,91.94950693,32.49212941,1.304850732,8.050493071,2490.103169,11.42159941,0.087553412,1.927868851,1.178448647,no stress
172.217.10.226-10.42.0.42-443-55999-6,753.5503729,747.018525,82.162522,25.74560312,25.74559167,3.19132248,80.5742119,1075.104039,24.31302875,3201.553588,72.40179702,95.65952478,145.26796,3.285174233,4.340475221,4421.925588,22.03895194,0.045374208,2.209553773,1.224293083,stress
182.22.24.124-10.42.0.211-443-55202-6,810.558425,811.81608,57.7221006,14.43863041,14.43820374,3.997754562,74.40602046,486.1668638,43.4477957,576.4330485,51.51471068,91.09231253,56.36793384,5.037493618,8.907687473,1118.967846,10.22625825,0.097787478,2.178152115,1.326224322,no stress
180.149.134.142-10.42.0.211-80-61000-6,718.0748074,717.67736,32.9163964,9.300145026,9.299934828,3.539342269,83.7346262,333.6608251,51.76724759,268.9816151,41.73231263,86.52276834,41.89796061,6.500439779,13.47723166,644.5404009,6.419921429,0.155765146,2.141440913,1.317054895,stress
10.42.0.151-10.42.0.1-6414-53-17,828.6192524,833.70916,67.17300799,11.85148218,11.85143646,5.667899335,72.90096422,1441.328112,71.55670193,549.0298595,27.25733695,95.83043738,23.88817626,1.185961124,4.16956262,2014.246148,22.9833309,0.043509794,2.104737227,1.201788042,no stress
10.42.0.211-64.71.142.95-57971-443-6,767.5321388,787.54656,110.1626156,13.97521872,13.97459832,7.882711374,80.13465408,2330.691428,71.64196794,871.2007182,26.77940681,94.43323412,51.35660637,1.578625253,5.56676588,3253.248753,16.96375169,0.058949224,2.053420579,1.153910207,stress
10.42.0.211-31.13.80.8-52716-443-6,787.4699786,788.315875,65.67713973,11.85177037,11.85175015,5.541546765,76.73989212,1004.228035,60.76053365,622.7825656,37.68128324,96.02904103,25.75308459,1.558183109,3.970958971,1652.763686,24.18283385,0.041351647,2.176229709,1.201812466,stress
169.45.248.189-10.42.0.211-5222-52303-6,763.6375889,763.28655,39.55719709,9.646210538,9.646210525,4.100801753,78.78614957,423.9523244,56.30295718,294.339652,39.08975578,89.45629557,34.69213957,4.607287039,10.54370443,752.9841159,8.484332635,0.117864309,2.192191235,1.299170275,no stress
216.58.212.163-10.42.0.151-443-44668-6,965.5850604,969.21553,66.83515905,12.24804036,12.24797102,5.45680428,62.44217773,1767.717894,75.72120102,564.9944854,24.20186001,99.68310223,1.796146868,0.076938972,0.316897769,2334.508526,314.5591798,0.003179052,2.161893494,1.127362437,stress
10.42.0.211-52.84.136.193-58208-443-6,666.1474714,661.55769,47.46714484,8.983292977,8.983270331,5.283935965,90.5250844,1038.694126,70.86984216,392.4062507,26.77378099,91.91086825,34.53591423,2.356376848,8.089131753,1465.636291,11.36226619,0.088010612,1.938794763,1.224592758,stress
10.42.0.211-23.194.181.192-33604-443-6,936.3641264,932.40694,74.53540373,20.68531539,20.68508685,3.603300328,64.48371747,1622.002836,51.2353462,1523.021447,48.10875134,98.65496336,20.76448644,0.655902461,1.345036639,3165.78877,73.34741707,0.013633745,2.170772989,1.262434814,stress
172.217.12.174-10.42.0.211-443-60638-6,733.1746349,726.625625,72.70721134,9.353538154,9.353538125,7.773230851,82.56473307,1985.152244,84.52130279,337.6044226,14.37409433,92.86372189,25.94381316,1.104602881,7.136278107,2348.70048,13.0129068,0.076846781,1.961586757,1.175402731,no stress
10.42.0.151-104.254.66.16-43914-80-6,720.9108967,713.295195,73.37230782,21.9235089,21.92350861,3.346741078,84.06377612,972.7937743,30.14064128,2107.623333,65.30173252,93.47599766,147.0980776,4.557626198,6.524002341,3227.515185,14.32801412,0.069793343,2.164532028,1.242347081,stress
10.42.0.151-112.80.248.220-49642-443-6,1107.672136,1103.656,119.2108348,19.64029853,19.64007518,6.069705844,54.82333363,4154.51687,79.13047063,1095.327783,20.86254687,99.96654214,0.366595925,0.006982499,0.033457863,5250.211249,2987.834034,0.000334691,2.191769172,1.097290389,stress
10.42.0.211-104.97.95.172-45763-80-6,883.4383097,868.92324,92.63270646,13.08929811,13.08929801,7.076980421,68.64326639,2046.552418,72.88606223,752.9894813,26.81702052,98.9049276,8.337077048,0.29691725,1.095072404,2807.878976,90.3181627,0.01107197,2.109506979,1.119724572,no stress
10.42.0.211-66.231.239.120-48297-443-6,794.8907443,787.6574,120.8992869,16.40003569,16.38732064,7.371891694,76.67559827,3800.446061,79.93792399,895.639454,18.8387251,93.90217191,58.16111932,1.223350907,6.097828094,4754.246634,15.39928159,0.064938094,1.667167851,1.235925286,stress
10.42.0.151-31.13.65.7-45502-443-6,898.1882724,899.796025,81.35751005,9.901534192,9.901533052,8.216656982,67.37911719,727.8461893,64.36307269,394.581992,34.89268722,97.91160421,8.416197209,0.744240089,2.088395788,1130.844378,46.88364379,0.0213294,2.150781586,1.214758401,no stress
182.22.65.138-10.42.0.42-443-52241-6,976.8836033,962.497985,94.37381008,23.47504607,23.47504302,4.020175713,61.97979271,1836.04747,48.30241968,1944.173043,51.14696857,98.93493709,20.92957919,0.550611754,1.065062911,3801.150092,92.89116732,0.010765286,2.17553228,1.245024981,stress
10.42.0.42-54.192.38.65-33411-443-6,781.0929738,779.762985,49.23880504,11.05946262,11.05946016,4.452187845,77.12174562,575.171497,43.22575752,743.4140782,55.86966123,98.40670487,12.03655821,0.904581242,1.593295132,1330.622133,61.76301107,0.01619092,2.198126919,1.137768106,no stress
172.217.12.129-10.42.0.151-443-40654-6,785.7905977,785.494765,85.43922423,26.3141632,26.31410379,3.246891173,77.27484439,1644.438824,33.25097115,3176.876337,64.23724732,96.23697668,124.2210652,2.511781524,3.763023324,4945.536227,25.57437688,0.039101637,2.228287806,1.215515595,stress
10.42.0.151-10.42.0.1-28700-53-17,694.9636644,691.962425,37.96000841,9.076500872,9.076348356,4.182229357,86.59039595,339.5336242,41.72335305,447.7677855,55.02363262,94.41797959,26.4721712,3.25301433,5.582020415,813.7735809,16.91466039,0.059120312,2.08578226,1.186786399,no stress
172.217.3.106-10.42.0.42-443-36374-6,790.0086093,790.345155,53.07270421,12.12868049,12.12868038,4.375801987,76.29303218,633.482627,41.61175827,871.1442258,57.22310509,98.00450124,17.73762633,1.165136639,1.995498759,1522.364479,49.11278486,0.020361297,2.195262527,1.143953754,stress
10.42.0.42-31.13.80.37-46509-443-6,1133.86164,1137.5297,316.9502137,15.32239044,15.32077761,20.68542862,57.4389016,5229.580849,90.82287466,525.0444276,9.118521275,99.36141147,3.374422147,0.05860407,0.638588527,5757.999699,155.5953596,0.006426927,2.011466637,1.056655808,stress
175.100.207.231-10.42.0.151-80-33026-6,1014.953471,994.88826,354.1329191,19.64856386,19.64363879,18.02334876,70.84836433,6455.319811,83.95163898,1188.782141,15.46014946,96.33475621,45.2295363,0.588211555,3.665243785,7689.331488,26.2833148,0.038046951,1.879926708,1.131810255,no stress
10.42.0.211-42.56.79.161-34807-80-6,862.8882334,763.29706,247.2670039,15.83312791,15.83296363,15.61706602,74.75489705,3883.327546,79.1775344,986.5989555,20.11585987,96.60652229,34.65606138,0.706605729,3.393477712,4904.582563,28.46829432,0.035126797,1.81829661,1.122647682,stress
10.42.0.42-104.192.110.245-44347-80-6,925.9318731,881.74753,214.1552043,16.45075635,16.45004404,13.0179549,68.06224963,6925.405539,88.12228419,916.1730402,11.65783874,98.14882697,17.2798277,0.219877071,1.851173026,7858.858407,53.01980183,0.018860878,1.935566674,1.095556006,no stress
10.42.0.211-64.71.142.124-36916-80-6,806.6438822,809.723085,73.98150407,20.39278631,20.39265043,3.627827161,75.04197178,985.9288282,37.21799253,1599.627793,60.38461759,96.18140615,63.50841709,2.397389878,3.818593852,2649.065039,25.18765018,0.039701997,2.19163383,1.261772643,stress
10.42.0.211-10.42.0.1-29544-53-17,754.8412349,723.997175,148.0333108,19.30060958,19.29849855,7.669877482,82.5938026,2170.771034,57.01069309,1496.249097,39.29580629,91.40832712,140.6357953,3.693500622,8.591672877,3807.655926,10.63917684,0.093992234,2.083000458,1.211128374,no stress
172.217.9.227-10.42.0.151-443-57944-6,797.1905796,808.345075,91.21981982,14.70381328,14.70345364,6.203820606,76.31518431,2279.741035,69.00361978,996.1230966,30.15083658,97.27212135,27.93506388,0.845543637,2.727878646,3303.799196,35.65852223,0.028043787,2.191793057,1.129667113,stress
10.42.0.211-23.205.20.233-38951-80-6,1131.154486,1121.31215,140.6000495,18.15666127,18.15661754,7.743717165,53.83546479,5193.039378,85.77726971,860.7268012,14.21726076,99.96154374,0.331130708,0.005469531,0.038456264,6054.097309,2599.35663,0.000384711,2.098117866,1.083178798,no stress
10.42.0.211-66.198.24.225-33402-80-6,716.6576137,660.996785,175.7179033,16.95367163,16.95353332,10.36459282,88.84377667,5919.087486,84.09911183,995.5825927,14.14535805,88.95954678,123.5582177,1.75553012,11.04045322,7038.228296,8.057599174,0.124106446,1.988912824,1.136134661,stress
172.217.9.234-10.42.0.211-443-60890-6,1016.112729,999.99896,211.1658247,21.31240426,21.31240293,9.908118395,62.02469657,9997.054356,87.24794958,1451.331699,12.66630253,99.3275757,9.825173811,0.085747885,0.672424296,11458.21123,147.7156259,0.006769764,2.146495952,1.070914666,no stress
10.42.0.211-66.198.24.225-58094-443-6,938.3325053,936.326985,95.28789237,13.48158126,13.48129103,7.06800564,64.62229735,2291.959326,77.23004871,671.1375843,22.61470687,99.31820487,4.607194987,0.155244419,0.681795129,2967.704105,145.6716258,0.006864755,2.167480555,1.103173307,stress
198.11.189.16-10.42.0.211-443-54099-6,768.0297384,774.276175,56.59866528,8.931808117,8.931081188,6.336753381,78.56211499,456.1727398,58.85019027,289.7256563,37.37709099,90.83174681,29.24394021,3.772718743,9.16825319,775.1423363,9.907203143,0.10093666,2.18357039,1.235742453,no stress
203.205.179.172-10.42.0.151-80-37315-6,889.7444582,901.345935,95.61592551,13.5896233,13.58959803,7.035951138,68.29114418,2931.623495,81.35206282,661.1702569,18.34736431,98.38817093,10.83151999,0.300572872,1.611829071,3603.625272,61.04131804,0.016382346,2.135101412,1.143378654,stress
10.42.0.211-104.97.95.172-43733-80-6,762.7615612,759.8608,81.21205385,23.28336645,23.28334069,3.487985899,79.56708575,932.0400677,25.25854286,2646.546446,71.72213852,95.96031609,111.4128375,3.01931862,4.039683913,3689.999352,23.75441202,0.042097443,2.224372971,1.202042822,stress
10.42.0.42-66.231.239.124-47794-443-6,1081.247938,1085.59255,104.3996847,20.63091525,20.63046823,5.060351586,56.04294934,3701.646655,70.79543601,1526.044726,29.18620058,99.93712145,0.960158465,0.018363405,0.062878546,5228.651539,1589.36757,0.000629181,2.188145173,1.133878577,no stress
10.42.0.42-36.110.210.167-47291-80-6,870.5348148,872.26639,68.87807802,17.02193921,17.02188681,4.046429563,69.40158047,1326.981252,54.20971497,1082.601948,44.22635433,96.58457966,38.28293008,1.563930707,3.415420336,2447.866131,28.27897306,0.035361963,2.060384788,1.261678278,stress
10.42.0.211-123.125.29.138-36592-443-6,816.0337419,815.565885,51.69355965,17.67667782,17.67638362,2.924393383,73.82524579,741.1452831,39.62019839,1092.524806,58.40427045,96.72815892,36.95477703,1.975531156,3.271841084,1870.624866,29.56383163,0.033825115,2.19399298,1.294440769,stress
216.58.217.131-10.42.0.42-443-60608-6,783.1998513,786.339305,54.55296304,7.168851959,7.168677318,7.609720963,77.01316908,449.989129,69.172484,181.0055593,27.82423696,90.2577975,19.53729054,3.003279035,9.742202502,650.5319788,9.264619317,0.107937516,2.074120611,1.221399019,no stress
172.217.10.110-10.42.0.151-443-46335-6,751.6510234,753.919655,45.78830959,15.11166331,15.1116633,3.029997999,80.12884408,442.5512347,38.04170372,610.8479462,52.50848888,84.74811612,109.9326141,9.449807401,15.25188388,1163.331795,5.556567098,0.179967232,2.205703383,1.354460005,stress
172.217.10.129-10.42.0.42-443-45605-6,1112.845853,1109.6909,118.1004096,19.58825925,19.58822885,6.02914267,54.55074559,4441.069578,81.44825078,1011.132805,18.54395587,99.95799131,0.424942209,0.007793348,0.042008695,5452.627325,2379.45957,0.000420263,2.192063801,1.090933148,stress
10.42.0.211-77.234.44.201-44828-80-6,725.3313019,721.866035,60.84332158,9.298976077,9.29815326,6.543013024,83.29872565,1102.017699,73.066544,378.361235,25.0863011,93.14178281,27.85950029,1.847154909,6.858217188,1508.238435,13.58104887,0.073632015,2.173505445,1.176488955,no stress
173.194.204.188-10.42.0.151-5228-59518-6,933.0330658,927.076565,96.71100316,21.64216087,21.64212016,4.468638955,65.01171733,1675.787025,47.77878088,1804.711952,51.45459156,98.53196157,26.88860003,0.766627567,1.468038432,3507.387576,67.11810766,0.014899109,2.177892963,1.231557651,stress
10.42.0.211-103.7.30.118-49036-80-6,1183.254924,1150.95445,235.7871471,16.13063819,16.12790273,14.6173477,52.854901,7500.107519,94.03789139,474.3082549,5.946974499,99.74616185,1.207039217,0.015134106,0.253838148,7975.622813,392.9518182,0.002544841,2.124326333,1.054904761,no stress
172.217.10.46-10.42.0.151-443-53882-6,923.0577843,939.26952,122.0710979,19.19872383,19.19816274,6.358292299,66.25556063,2783.042143,67.0026909,1352.917102,32.5719417,98.71090277,17.66817684,0.425367397,1.289097228,4153.627422,76.57366772,0.01305932,2.174467483,1.222600589,stress
